state,statefp,county,countyfp,year,month,trap_type,num_sites,num_collection_events,num_trap_nights,num_aegypti_collected,num_albopictus_collected,num_collections_aegypti,num_collections_albopictus
Connecticut,09,Fairfield,001,2011,5,GRAV,5,5,5,0,0,0,0
Connecticut,09,Fairfield,001,2011,6,CO2,32,96,96,0,0,0,0
Connecticut,09,Fairfield,001,2011,6,GRAV,34,92,92,0,0,0,0
Connecticut,09,Fairfield,001,2011,7,CO2,32,88,88,0,1,0,1
Connecticut,09,Fairfield,001,2017,9,BGS,13,65,65,0,426,0,32
Connecticut,09,Fairfield,001,2011,8,CO2,32,165,165,0,1,0,1
Connecticut,09,Fairfield,001,2017,10,GRAV,28,36,36,0,10,0,4
Connecticut,09,Fairfield,001,2012,6,CO2,32,80,80,0,0,0,0
Connecticut,09,Fairfield,001,2016,7,GRAV,33,84,84,0,12,0,7
Connecticut,09,Fairfield,001,2016,7,BGS,5,13,13,0,104,0,7
Connecticut,09,Fairfield,001,2014,8,CO2,32,100,100,0,18,0,9
Connecticut,09,Fairfield,001,2012,7,BGS,3,7,7,0,13,0,4
Connecticut,09,Fairfield,001,2015,9,BGS,5,19,19,0,47,0,12
Connecticut,09,Fairfield,001,2014,6,CO2,32,91,91,0,3,0,1
Connecticut,09,Fairfield,001,2017,10,CO2,28,57,57,0,123,0,15
Connecticut,09,Fairfield,001,2014,6,GRAV,32,91,91,0,1,0,1
Connecticut,09,Fairfield,001,2015,10,CO2,32,76,76,0,12,0,10
Connecticut,09,Fairfield,001,2017,6,GRAV,33,87,87,0,6,0,4
Connecticut,09,Fairfield,001,2013,10,BGS,8,14,14,0,27,0,4
Connecticut,09,Fairfield,001,2012,7,GRAV,32,104,104,0,4,0,4
Connecticut,09,Fairfield,001,2017,6,BGS,6,20,20,0,12,0,3
Connecticut,09,New Haven,009,2011,7,CO2,18,47,47,0,0,0,0
Connecticut,09,New Haven,009,2011,7,GRAV,18,48,48,0,0,0,0
Connecticut,09,New Haven,009,2011,10,GRAV,18,50,50,0,0,0,0
Connecticut,09,New Haven,009,2011,6,GRAV,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2013,7,CO2,18,50,50,0,1,0,1
Connecticut,09,New Haven,009,2013,7,GRAV,18,50,50,0,0,0,0
Connecticut,09,New Haven,009,2015,8,CO2,18,68,68,0,1,0,1
Connecticut,09,New Haven,009,2013,10,GRAV,18,38,38,0,1,0,1
Connecticut,09,New Haven,009,2011,8,GRAV,18,71,71,0,0,0,0
Connecticut,09,New Haven,009,2014,6,CO2,18,48,48,0,1,0,1
Connecticut,09,New Haven,009,2011,8,CO2,18,71,71,0,0,0,0
Connecticut,09,New Haven,009,2011,6,CO2,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2010,10,CO2,13,41,41,0,0,0,0
Connecticut,09,New Haven,009,2010,10,GRAV,13,42,42,0,0,0,0
Connecticut,09,New Haven,009,2013,8,CO2,18,60,60,0,0,0,0
Connecticut,09,New Haven,009,2013,8,GRAV,18,59,59,0,0,0,0
Connecticut,09,New Haven,009,2013,6,GRAV,18,48,48,0,0,0,0
Connecticut,09,New Haven,009,2010,6,GRAV,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2015,8,GRAV,18,69,69,0,0,0,0
Connecticut,09,New Haven,009,2015,8,BGS,1,4,4,0,0,0,0
Connecticut,09,New Haven,009,2015,9,CO2,18,81,81,0,3,0,2
Connecticut,09,New Haven,009,2015,9,GRAV,18,82,82,0,0,0,0
Connecticut,09,New Haven,009,2015,9,BGS,1,5,5,0,1,0,1
Connecticut,09,New Haven,009,2015,10,CO2,16,36,36,0,0,0,0
Connecticut,09,New Haven,009,2011,10,CO2,18,51,51,0,0,0,0
Connecticut,09,New Haven,009,2013,10,CO2,18,53,53,0,0,0,0
Connecticut,09,New Haven,009,2015,6,CO2,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2015,6,GRAV,18,53,53,0,0,0,0
Connecticut,09,New Haven,009,2011,5,GRAV,4,4,4,0,0,0,0
Connecticut,09,New Haven,009,2015,7,BGS,1,1,1,0,0,0,0
Connecticut,09,New Haven,009,2016,7,CO2,18,44,44,0,2,0,1
Connecticut,09,New Haven,009,2010,7,CO2,18,47,47,0,1,0,1
Connecticut,09,New Haven,009,2010,7,GRAV,18,47,47,0,0,0,0
Connecticut,09,New Haven,009,2010,8,BGS,1,3,3,0,0,0,0
Connecticut,09,New Haven,009,2010,8,CO2,18,74,74,0,0,0,0
Connecticut,09,New Haven,009,2010,8,GRAV,18,73,73,0,0,0,0
Connecticut,09,New Haven,009,2010,9,BGS,1,5,5,0,0,0,0
Connecticut,09,New Haven,009,2013,9,BGS,1,4,4,0,0,0,0
Connecticut,09,New Haven,009,2011,9,GRAV,18,68,68,0,0,0,0
Connecticut,09,New Haven,009,2016,5,CO2,1,1,1,0,0,0,0
Connecticut,09,New Haven,009,2016,5,GRAV,2,2,2,0,0,0,0
Connecticut,09,New Haven,009,2013,6,CO2,18,47,47,0,0,0,0
Connecticut,09,New Haven,009,2011,5,CO2,4,4,4,0,0,0,0
Connecticut,09,New Haven,009,2015,7,GRAV,18,50,50,0,0,0,0
Connecticut,09,New Haven,009,2016,7,GRAV,18,44,44,0,3,0,2
Connecticut,09,New Haven,009,2016,7,BGS,1,1,1,0,0,0,0
Connecticut,09,New Haven,009,2016,8,CO2,18,63,63,0,8,0,6
Connecticut,09,New Haven,009,2016,8,GRAV,18,62,62,0,17,0,7
Connecticut,09,New Haven,009,2013,8,BGS,1,2,2,0,0,0,0
Connecticut,09,New Haven,009,2013,9,CO2,18,67,67,0,1,0,1
Connecticut,09,New Haven,009,2011,9,CO2,18,67,67,0,0,0,0
Connecticut,09,New Haven,009,2017,10,GRAV,15,18,18,0,2,0,2
Connecticut,09,New Haven,009,2017,10,BGS,7,18,18,0,29,0,7
Connecticut,09,New Haven,009,2016,10,GRAV,18,31,31,0,2,0,2
Connecticut,09,New Haven,009,2016,6,CO2,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2016,6,GRAV,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2010,6,CO2,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2014,8,CO2,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2014,8,GRAV,18,54,54,0,0,0,0
Connecticut,09,New Haven,009,2014,8,BGS,1,2,2,0,0,0,0
Connecticut,09,New Haven,009,2014,9,CO2,18,62,62,0,1,0,1
Connecticut,09,New Haven,009,2014,9,GRAV,18,62,62,0,0,0,0
Connecticut,09,New Haven,009,2014,9,BGS,1,3,3,0,1,0,1
Connecticut,09,New Haven,009,2014,10,CO2,9,29,29,0,0,0,0
Connecticut,09,New Haven,009,2015,10,GRAV,16,37,37,0,0,0,0
Connecticut,09,New Haven,009,2014,6,GRAV,18,48,48,0,0,0,0
Connecticut,09,New Haven,009,2014,7,CO2,18,57,57,0,0,0,0
Connecticut,09,New Haven,009,2016,10,BGS,4,11,11,0,2,0,2
Connecticut,09,New Haven,009,2015,7,CO2,18,50,50,0,1,0,1
Connecticut,09,New Haven,009,2012,8,CO2,18,102,102,0,0,0,0
Connecticut,09,New Haven,009,2012,8,GRAV,18,105,105,0,1,0,1
Connecticut,09,New Haven,009,2012,9,CO2,18,79,79,0,0,0,0
Connecticut,09,New Haven,009,2012,9,GRAV,18,79,79,0,2,0,2
Connecticut,09,New Haven,009,2012,10,CO2,18,52,52,0,0,0,0
Connecticut,09,New Haven,009,2012,10,GRAV,18,52,52,0,0,0,0
Connecticut,09,New Haven,009,2016,8,BGS,3,7,7,0,11,0,3
Connecticut,09,New Haven,009,2016,9,CO2,18,78,78,0,31,0,10
Connecticut,09,New Haven,009,2010,9,CO2,18,85,85,0,0,0,0
Connecticut,09,New Haven,009,2010,9,GRAV,18,84,84,0,0,0,0
Connecticut,09,New Haven,009,2012,6,GRAV,18,47,47,0,0,0,0
Connecticut,09,New Haven,009,2012,7,CO2,18,53,53,0,0,0,0
Connecticut,09,New Haven,009,2012,7,GRAV,18,53,53,0,0,0,0
Connecticut,09,New Haven,009,2014,7,GRAV,18,57,57,0,0,0,0
Connecticut,09,New Haven,009,2014,7,BGS,2,4,4,0,0,0,0
Connecticut,09,New Haven,009,2017,7,CO2,18,51,51,0,9,0,6
Connecticut,09,New Haven,009,2017,7,GRAV,18,51,51,0,2,0,1
Connecticut,09,New Haven,009,2017,7,BGS,6,17,17,0,19,0,5
Connecticut,09,New Haven,009,2017,8,CO2,18,80,80,0,17,0,9
Connecticut,09,New Haven,009,2017,8,GRAV,18,81,81,0,6,0,5
Connecticut,09,New Haven,009,2017,8,BGS,7,30,30,0,68,0,16
Connecticut,09,New Haven,009,2013,9,GRAV,18,69,69,0,1,0,1
Connecticut,09,New Haven,009,2016,9,BGS,4,19,19,0,14,0,3
Connecticut,09,New Haven,009,2016,10,CO2,18,32,32,0,6,0,3
Connecticut,09,New Haven,009,2012,6,CO2,18,48,48,0,0,0,0
Connecticut,09,New Haven,009,2017,6,CO2,18,48,48,0,0,0,0
Connecticut,09,New Haven,009,2017,6,GRAV,18,48,48,0,1,0,1
Connecticut,09,New Haven,009,2017,6,BGS,6,16,16,0,7,0,3
Connecticut,09,New Haven,009,2014,10,BGS,1,2,2,0,0,0,0
Connecticut,09,New Haven,009,2017,9,BGS,7,29,29,0,156,0,17
Connecticut,09,New Haven,009,2017,9,CO2,18,61,61,0,43,0,14
Connecticut,09,New Haven,009,2014,10,GRAV,8,20,20,0,0,0,0
Connecticut,09,New Haven,009,2016,9,GRAV,18,78,78,0,8,0,6
Connecticut,09,New Haven,009,2017,10,CO2,16,33,33,0,17,0,8
Connecticut,09,New Haven,009,2017,9,GRAV,18,60,60,0,18,0,9
