"state","statefp","county","countyfp","year","month","trap_type","num_sites","num_collection_events","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus"
"Florida",12,"Collier",21,2018,10,"BGS",8,27,27,36,16,14,8
"Florida",12,"Collier",21,2018,10,"CO2",10,69,69,0,135,0,5
"Florida",12,"Collier",21,2018,11,"BGS",0,0,0,0,0,0,0
"Florida",12,"Collier",21,2018,11,"CO2",10,20,20,1,2,1,2
"Florida",12,"Collier",21,2019,1,"BGS",0,0,0,0,0,0,0
"Florida",12,"Collier",21,2019,1,"CO2",4,4,4,0,8,0,1
"Florida",12,"Collier",21,2019,2,"BGS",4,6,6,75,1,5,1
"Florida",12,"Collier",21,2019,2,"CO2",1,1,1,0,0,0,0
"Florida",12,"Collier",21,2019,3,"BGS",0,0,0,0,0,0,0
"Florida",12,"Collier",21,2019,3,"CO2",3,3,3,0,0,0,0
"Florida",12,"Collier",21,2019,4,"BGS",6,14,14,62,2,6,1
"Florida",12,"Collier",21,2019,4,"CO2",8,17,17,1,1,1,1
"Florida",12,"Collier",21,2019,5,"BGS",4,17,17,414,11,14,5
"Florida",12,"Collier",21,2019,5,"CO2",12,53,53,0,5,0,3
"Florida",12,"Collier",21,2019,6,"BGS",5,17,17,574,58,15,12
"Florida",12,"Collier",21,2019,6,"CO2",18,87,87,4,33,2,11
"Florida",12,"Collier",21,2019,7,"BGS",11,31,31,697,182,26,23
"Florida",12,"Collier",21,2019,7,"CO2",21,117,117,275,39,9,11
"Florida",12,"Collier",21,2019,8,"BGS",9,24,24,290,48,20,14
"Florida",12,"Collier",21,2019,8,"CO2",19,105,105,20,50,2,9
"Florida",12,"Collier",21,2019,9,"BGS",7,20,20,152,9,18,5
"Florida",12,"Collier",21,2019,9,"CO2",14,68,68,27,23,8,4
"Florida",12,"Escambia",33,2016,2,"CO2",1,1,1,0,0,0,0
"Florida",12,"Escambia",33,2016,3,"CO2",6,6,6,0,0,0,0
"Florida",12,"Escambia",33,2016,5,"CO2",9,14,14,0,0,0,0
"Florida",12,"Escambia",33,2016,6,"BGS",9,13,13,0,1675,0,6
"Florida",12,"Escambia",33,2016,6,"CO2",20,35,35,0,31,0,9
"Florida",12,"Escambia",33,2016,7,"BGS",9,12,12,0,48,0,4
"Florida",12,"Escambia",33,2016,7,"CO2",14,20,20,0,46,0,7
"Florida",12,"Escambia",33,2016,8,"BGS",7,11,11,0,129,0,6
"Florida",12,"Escambia",33,2016,8,"CO2",16,26,26,0,104,0,8
"Florida",12,"Escambia",33,2016,9,"BGS",6,9,9,0,44,0,4
"Florida",12,"Escambia",33,2016,9,"CO2",22,33,33,0,38,0,6
"Florida",12,"Escambia",33,2016,10,"BGS",4,6,6,0,12,0,1
"Florida",12,"Escambia",33,2016,10,"CO2",11,17,17,0,4,0,2
"Florida",12,"Escambia",33,2016,11,"CO2",3,5,5,0,0,0,0
"Florida",12,"Escambia",33,2017,4,"BGS",4,5,5,0,15,0,4
"Florida",12,"Escambia",33,2017,4,"CO2",8,9,9,0,3,0,2
"Florida",12,"Escambia",33,2017,5,"BGS",3,4,4,0,130,0,3
"Florida",12,"Escambia",33,2017,5,"CO2",15,26,26,0,30,0,8
"Florida",12,"Escambia",33,2017,6,"CO2",8,11,11,0,40,0,6
"Florida",12,"Escambia",33,2017,7,"BGS",4,5,5,0,43,0,4
"Florida",12,"Escambia",33,2017,7,"CO2",7,14,14,0,8,0,3
"Florida",12,"Escambia",33,2017,8,"BGS",1,1,1,0,7,0,1
"Florida",12,"Escambia",33,2017,8,"CO2",9,12,12,0,11,0,5
"Florida",12,"Escambia",33,2017,9,"BGS",2,3,3,0,8,0,2
"Florida",12,"Escambia",33,2017,9,"CO2",26,43,43,0,9,0,4
"Florida",12,"Escambia",33,2017,10,"CO2",2,3,3,0,6,0,1
"Florida",12,"Escambia",33,2017,11,"CO2",10,13,13,0,0,0,0
"Florida",12,"Escambia",33,2018,3,"BGS",1,1,1,0,19,0,1
"Florida",12,"Escambia",33,2018,3,"CO2",4,7,7,0,73,0,2
"Florida",12,"Escambia",33,2018,4,"CO2",25,37,37,0,29,0,3
"Florida",12,"Escambia",33,2018,5,"BGS",3,5,5,0,28,0,3
"Florida",12,"Escambia",33,2018,5,"CO2",32,56,56,0,80,0,9
"Florida",12,"Escambia",33,2018,6,"BGS",3,4,4,0,27,0,3
"Florida",12,"Escambia",33,2018,6,"CO2",25,38,38,0,86,0,10
"Florida",12,"Escambia",33,2018,7,"CO2",15,20,20,0,26,0,7
"Florida",12,"Escambia",33,2018,8,"BGS",2,3,3,0,73,0,2
"Florida",12,"Escambia",33,2018,8,"CO2",26,39,39,0,65,0,8
"Florida",12,"Escambia",33,2018,9,"CO2",12,16,16,0,15,0,2
"Florida",12,"Escambia",33,2018,10,"BGS",2,3,3,0,11,0,2
"Florida",12,"Escambia",33,2018,10,"CO2",25,38,38,0,3,0,2
"Florida",12,"Escambia",33,2018,11,"CO2",9,10,10,0,19,0,2
"Florida",12,"Escambia",33,2018,12,"CO2",1,1,1,0,0,0,0
"Florida",12,"Escambia",33,2019,3,"CO2",5,5,5,0,0,0,0
"Florida",12,"Escambia",33,2019,4,"CO2",9,9,9,0,8,0,3
"Florida",12,"Escambia",33,2019,5,"CO2",17,17,17,0,17,0,2
"Florida",12,"Escambia",33,2019,6,"CO2",21,22,22,0,40,0,9
"Florida",12,"Escambia",33,2019,7,"CO2",34,38,38,0,30,0,14
"Florida",12,"Escambia",33,2019,8,"CO2",19,19,19,0,43,0,8
"Florida",12,"Escambia",33,2019,9,"CO2",18,18,18,0,18,0,4
"Florida",12,"Escambia",33,2019,10,"CO2",5,5,5,0,13,0,4
"Florida",12,"Lee",71,2008,1,"CO2",18,45,45,1,6,1,3
"Florida",12,"Lee",71,2008,2,"CO2",18,49,49,2,2,1,1
"Florida",12,"Lee",71,2008,3,"CO2",18,41,41,50,0,3,0
"Florida",12,"Lee",71,2008,4,"CO2",20,108,108,3,43,3,10
"Florida",12,"Lee",71,2008,5,"CO2",20,108,108,3,17,2,9
"Florida",12,"Lee",71,2008,6,"CO2",20,135,135,15,119,4,18
"Florida",12,"Lee",71,2008,7,"CO2",20,128,128,6,383,2,17
"Florida",12,"Lee",71,2008,8,"CO2",20,89,89,0,18,0,7
"Florida",12,"Lee",71,2008,9,"CO2",20,157,157,4,48,2,12
"Florida",12,"Lee",71,2008,10,"CO2",20,114,114,12,34,7,14
"Florida",12,"Lee",71,2008,11,"CO2",20,75,75,0,4,0,4
"Florida",12,"Lee",71,2008,12,"CO2",18,24,24,0,0,0,0
"Florida",12,"Lee",71,2009,1,"CO2",18,37,37,1,1,1,1
"Florida",12,"Lee",71,2009,2,"CO2",19,52,52,1,0,1,0
"Florida",12,"Lee",71,2009,3,"CO2",18,97,97,2,1,2,1
"Florida",12,"Lee",71,2009,4,"CO2",20,98,98,0,1,0,1
"Florida",12,"Lee",71,2009,5,"CO2",20,95,95,15,7,7,5
"Florida",12,"Lee",71,2009,6,"CO2",20,147,147,18,162,8,33
"Florida",12,"Lee",71,2009,7,"CO2",20,120,120,58,135,11,27
"Florida",12,"Lee",71,2009,8,"CO2",20,135,135,16,124,11,21
"Florida",12,"Lee",71,2009,9,"CO2",20,132,132,56,64,10,12
"Florida",12,"Lee",71,2009,10,"CO2",20,108,108,20,58,8,12
"Florida",12,"Lee",71,2009,11,"CO2",20,112,112,28,40,10,11
"Florida",12,"Lee",71,2009,12,"CO2",12,32,32,0,5,0,1
"Florida",12,"Lee",71,2010,1,"CO2",20,54,54,0,1,0,1
"Florida",12,"Lee",71,2010,2,"CO2",20,97,97,1,3,1,3
"Florida",12,"Lee",71,2010,3,"CO2",20,130,130,3,3,2,3
"Florida",12,"Lee",71,2010,4,"CO2",20,116,116,10,21,4,8
"Florida",12,"Lee",71,2010,5,"CO2",20,130,130,15,56,5,15
"Florida",12,"Lee",71,2010,6,"CO2",20,131,131,12,162,3,34
"Florida",12,"Lee",71,2010,7,"CO2",20,122,122,0,203,0,34
"Florida",12,"Lee",71,2010,8,"CO2",20,147,147,10,105,6,37
"Florida",12,"Lee",71,2010,9,"CO2",20,116,116,6,166,2,23
"Florida",12,"Lee",71,2010,10,"CO2",20,120,120,9,57,5,14
"Florida",12,"Lee",71,2010,11,"CO2",20,94,94,3,24,1,10
"Florida",12,"Lee",71,2011,1,"CO2",20,100,100,2,1,2,1
"Florida",12,"Lee",71,2011,2,"CO2",20,107,107,1,8,1,5
"Florida",12,"Lee",71,2011,3,"CO2",20,124,124,0,6,0,6
"Florida",12,"Lee",71,2011,4,"CO2",20,84,84,6,46,3,18
"Florida",12,"Lee",71,2011,5,"CO2",20,146,146,12,98,7,27
"Florida",12,"Lee",71,2011,6,"CO2",20,116,116,36,111,8,26
"Florida",12,"Lee",71,2011,7,"CO2",20,123,123,40,179,5,15
"Florida",12,"Lee",71,2011,8,"CO2",20,148,148,28,170,5,21
"Florida",12,"Lee",71,2011,9,"CO2",20,124,124,3,93,2,12
"Florida",12,"Lee",71,2011,10,"CO2",20,138,138,347,55,11,9
"Florida",12,"Lee",71,2011,11,"CO2",20,102,102,3,113,2,14
"Florida",12,"Lee",71,2011,12,"CO2",10,15,15,0,0,0,0
"Florida",12,"Lee",71,2012,1,"CO2",20,104,104,7,5,4,4
"Florida",12,"Lee",71,2012,2,"CO2",20,100,100,2,0,2,0
"Florida",12,"Lee",71,2012,3,"CO2",20,97,97,6,10,4,4
"Florida",12,"Lee",71,2012,4,"CO2",20,129,129,12,43,7,13
"Florida",12,"Lee",71,2012,5,"CO2",20,139,139,26,40,11,15
"Florida",12,"Lee",71,2012,6,"CO2",20,135,135,102,179,32,32
"Florida",12,"Lee",71,2012,7,"CO2",20,137,137,71,137,16,26
"Florida",12,"Lee",71,2012,8,"CO2",20,124,124,27,74,10,15
"Florida",12,"Lee",71,2012,9,"CO2",20,130,130,19,159,6,15
"Florida",12,"Lee",71,2012,10,"CO2",20,135,135,19,113,6,20
"Florida",12,"Lee",71,2012,11,"CO2",20,114,114,2,21,2,10
"Florida",12,"Lee",71,2012,12,"CO2",20,58,58,0,11,0,4
"Florida",12,"Lee",71,2013,1,"CO2",20,115,115,11,11,3,7
"Florida",12,"Lee",71,2013,2,"CO2",20,93,93,2,3,2,3
"Florida",12,"Lee",71,2013,3,"BGS",1,1,1,0,0,0,0
"Florida",12,"Lee",71,2013,3,"CO2",20,117,117,2,2,2,2
"Florida",12,"Lee",71,2013,4,"BGS",2,4,4,29,17,4,3
"Florida",12,"Lee",71,2013,4,"CO2",19,102,102,11,9,4,5
"Florida",12,"Lee",71,2013,5,"BGS",2,6,6,126,0,6,0
"Florida",12,"Lee",71,2013,5,"CO2",20,119,119,23,33,15,13
"Florida",12,"Lee",71,2013,6,"BGS",2,3,3,44,29,3,2
"Florida",12,"Lee",71,2013,6,"CO2",20,143,143,104,139,31,27
"Florida",12,"Lee",71,2013,7,"BGS",2,4,4,45,30,3,2
"Florida",12,"Lee",71,2013,7,"CO2",20,141,141,213,376,15,21
"Florida",12,"Lee",71,2013,8,"BGS",2,4,4,18,61,3,3
"Florida",12,"Lee",71,2013,8,"CO2",20,137,137,88,116,15,20
"Florida",12,"Lee",71,2013,9,"BGS",2,4,4,0,1,0,1
"Florida",12,"Lee",71,2013,9,"CO2",20,165,165,54,177,12,26
"Florida",12,"Lee",71,2013,10,"BGS",2,10,10,2,3,1,1
"Florida",12,"Lee",71,2013,10,"CO2",20,132,132,15,81,11,21
"Florida",12,"Lee",71,2013,11,"BGS",2,4,4,2,5,1,2
"Florida",12,"Lee",71,2013,11,"CO2",20,91,91,13,20,10,12
"Florida",12,"Lee",71,2013,12,"CO2",20,60,60,3,6,2,3
"Florida",12,"Lee",71,2014,1,"BGS",2,2,2,0,0,0,0
"Florida",12,"Lee",71,2014,1,"CO2",20,85,85,13,3,6,3
"Florida",12,"Lee",71,2014,2,"BGS",2,8,8,5,5,2,2
"Florida",12,"Lee",71,2014,2,"CO2",20,117,117,5,20,5,8
"Florida",12,"Lee",71,2014,3,"BGS",2,6,6,9,0,4,0
"Florida",12,"Lee",71,2014,3,"CO2",20,145,145,6,26,5,12
"Florida",12,"Lee",71,2014,4,"BGS",2,2,2,18,6,2,2
"Florida",12,"Lee",71,2014,4,"CO2",20,123,123,27,41,12,15
"Florida",12,"Lee",71,2014,5,"BGS",2,3,3,84,14,3,1
"Florida",12,"Lee",71,2014,5,"CO2",20,117,117,53,44,17,13
"Florida",12,"Lee",71,2014,6,"BGS",2,5,5,71,25,5,3
"Florida",12,"Lee",71,2014,6,"CO2",20,164,164,65,205,21,32
"Florida",12,"Lee",71,2014,7,"BGS",3,4,4,419,98,4,2
"Florida",12,"Lee",71,2014,7,"CO2",20,135,135,88,203,14,18
"Florida",12,"Lee",71,2014,8,"BGS",3,9,9,111,53,5,4
"Florida",12,"Lee",71,2014,8,"CO2",20,148,148,90,247,13,24
"Florida",12,"Lee",71,2014,9,"BGS",3,6,6,18,5,3,2
"Florida",12,"Lee",71,2014,9,"CO2",20,143,143,40,116,11,20
"Florida",12,"Lee",71,2014,10,"BGS",1,1,1,0,0,0,0
"Florida",12,"Lee",71,2014,10,"CO2",20,124,124,26,90,6,15
"Florida",12,"Lee",71,2014,11,"BGS",2,2,2,41,4,2,1
"Florida",12,"Lee",71,2014,11,"CO2",19,32,32,570,2,5,2
"Florida",12,"Lee",71,2014,12,"CO2",2,2,2,1,0,1,0
"Florida",12,"Lee",71,2015,1,"BGS",4,12,12,15,4,4,4
"Florida",12,"Lee",71,2015,1,"CO2",24,88,88,2,0,1,0
"Florida",12,"Lee",71,2015,1,"GRAV",9,32,32,0,3,0,3
"Florida",12,"Lee",71,2015,2,"BGS",4,8,8,4,0,3,0
"Florida",12,"Lee",71,2015,2,"CO2",20,43,43,22,27,2,3
"Florida",12,"Lee",71,2015,2,"GRAV",8,16,16,1,2,1,2
"Florida",12,"Lee",71,2015,3,"BGS",4,16,16,50,21,12,10
"Florida",12,"Lee",71,2015,3,"CO2",20,100,100,32,15,13,4
"Florida",12,"Lee",71,2015,3,"GRAV",8,40,40,5,11,2,5
"Florida",12,"Lee",71,2015,4,"BGS",4,20,20,125,41,15,13
"Florida",12,"Lee",71,2015,4,"CO2",20,78,78,27,13,11,7
"Florida",12,"Lee",71,2015,4,"GRAV",9,31,31,19,61,7,13
"Florida",12,"Lee",71,2015,5,"BGS",4,8,8,53,14,7,5
"Florida",12,"Lee",71,2015,5,"CO2",18,34,34,24,6,5,2
"Florida",12,"Lee",71,2015,5,"GRAV",9,16,16,1,26,1,4
"Florida",12,"Lee",71,2015,6,"BGS",5,16,16,290,114,15,13
"Florida",12,"Lee",71,2015,6,"CO2",20,81,81,134,96,13,14
"Florida",12,"Lee",71,2015,6,"GRAV",9,33,33,12,87,4,15
"Florida",12,"Lee",71,2015,7,"BGS",4,19,19,129,77,17,15
"Florida",12,"Lee",71,2015,7,"CO2",20,83,83,57,248,10,8
"Florida",12,"Lee",71,2015,7,"GRAV",8,32,32,41,44,7,8
"Florida",12,"Lee",71,2015,8,"BGS",4,16,16,149,9,12,2
"Florida",12,"Lee",71,2015,8,"CO2",20,88,88,80,68,6,12
"Florida",12,"Lee",71,2015,8,"GRAV",9,35,35,19,88,9,14
"Florida",12,"Lee",71,2015,9,"BGS",4,16,16,108,20,14,10
"Florida",12,"Lee",71,2015,9,"CO2",20,75,75,0,21,0,2
"Florida",12,"Lee",71,2015,9,"GRAV",9,31,31,9,21,4,7
"Florida",12,"Lee",71,2015,10,"BGS",4,12,12,119,32,11,6
"Florida",12,"Lee",71,2015,10,"CO2",20,59,59,16,54,5,7
"Florida",12,"Lee",71,2015,10,"GRAV",9,22,22,25,16,4,3
"Florida",12,"Lee",71,2015,11,"BGS",4,7,7,40,8,6,3
"Florida",12,"Lee",71,2015,11,"CO2",20,78,78,4,1,4,1
"Florida",12,"Lee",71,2015,11,"GRAV",8,31,31,9,7,4,4
"Florida",12,"Lee",71,2015,12,"BGS",4,8,8,21,15,6,6
"Florida",12,"Lee",71,2015,12,"CO2",20,24,24,2,39,1,2
"Florida",12,"Lee",71,2015,12,"GRAV",8,8,8,2,11,1,2
"Florida",12,"Lee",71,2016,1,"BGS",1,1,1,0,0,0,0
"Florida",12,"Lee",71,2016,1,"CO2",20,56,56,4,0,3,0
"Florida",12,"Lee",71,2016,1,"GRAV",9,24,24,4,3,3,2
"Florida",12,"Lee",71,2016,2,"BGS",4,12,12,32,7,12,5
"Florida",12,"Lee",71,2016,2,"CO2",20,98,98,2,6,2,2
"Florida",12,"Lee",71,2016,2,"GRAV",9,39,39,2,15,1,9
"Florida",12,"Lee",71,2016,3,"BGS",4,12,12,40,19,10,7
"Florida",12,"Lee",71,2016,3,"CO2",20,60,60,7,0,4,0
"Florida",12,"Lee",71,2016,3,"GRAV",9,25,25,1,25,1,4
"Florida",12,"Lee",71,2016,4,"BGS",4,15,15,131,34,13,9
"Florida",12,"Lee",71,2016,4,"CO2",20,37,37,12,3,6,2
"Florida",12,"Lee",71,2016,4,"GRAV",9,13,13,7,5,3,1
"Florida",12,"Lee",71,2016,5,"BGS",4,16,16,212,69,14,10
"Florida",12,"Lee",71,2016,5,"CO2",20,99,99,20,27,10,11
"Florida",12,"Lee",71,2016,5,"GRAV",9,41,41,13,51,7,12
"Florida",12,"Lee",71,2016,6,"BGS",4,20,20,206,170,18,13
"Florida",12,"Lee",71,2016,6,"CO2",20,79,79,20,49,8,10
"Florida",12,"Lee",71,2016,6,"GRAV",9,31,31,27,36,8,8
"Florida",12,"Lee",71,2016,7,"BGS",4,16,16,212,129,14,14
"Florida",12,"Lee",71,2016,7,"CO2",20,91,91,68,132,18,23
"Florida",12,"Lee",71,2016,7,"GRAV",8,16,16,6,63,2,5
"Florida",12,"Lee",71,2016,8,"BGS",4,20,20,187,71,19,17
"Florida",12,"Lee",71,2016,8,"CO2",20,87,87,20,27,6,7
"Florida",12,"Lee",71,2016,9,"BGS",4,16,16,73,23,14,7
"Florida",12,"Lee",71,2016,9,"CO2",20,82,82,28,18,10,6
"Florida",12,"Lee",71,2016,10,"BGS",4,4,4,40,6,3,2
"Florida",12,"Lee",71,2016,10,"CO2",20,100,100,26,15,11,6
"Florida",12,"Lee",71,2016,11,"BGS",4,16,16,27,5,10,5
"Florida",12,"Lee",71,2016,11,"CO2",20,80,80,4,0,2,0
"Florida",12,"Lee",71,2016,12,"BGS",4,4,4,1,1,1,1
"Florida",12,"Lee",71,2016,12,"CO2",20,40,40,1,0,1,0
"Florida",12,"Lee",71,2017,1,"BGS",4,4,4,3,1,3,1
"Florida",12,"Lee",71,2017,1,"CO2",19,60,60,2,0,2,0
"Florida",12,"Lee",71,2017,2,"BGS",4,12,12,10,2,6,2
"Florida",12,"Lee",71,2017,2,"CO2",20,76,76,5,0,4,0
"Florida",12,"Lee",71,2017,3,"BGS",4,20,20,33,5,11,4
"Florida",12,"Lee",71,2017,3,"CO2",19,76,76,15,1,8,1
"Florida",12,"Lee",71,2017,4,"BGS",7,22,22,41,9,16,5
"Florida",12,"Lee",71,2017,4,"CO2",20,79,79,11,1,8,1
"Florida",12,"Lee",71,2017,5,"BGS",7,35,35,235,133,34,16
"Florida",12,"Lee",71,2017,5,"CO2",20,103,103,41,29,17,7
"Florida",12,"Lee",71,2017,6,"BGS",8,30,30,958,520,28,27
"Florida",12,"Lee",71,2017,6,"CO2",20,81,81,33,78,5,9
"Florida",12,"Lee",71,2017,7,"BGS",8,29,29,515,441,24,23
"Florida",12,"Lee",71,2017,7,"CO2",20,89,89,38,108,5,10
"Florida",12,"Lee",71,2017,8,"BGS",8,40,40,43,113,27,28
"Florida",12,"Lee",71,2017,8,"CO2",20,96,96,35,68,11,18
"Florida",12,"Lee",71,2017,9,"BGS",8,16,16,20,25,6,6
"Florida",12,"Lee",71,2017,9,"CO2",20,60,60,13,22,4,5
"Florida",12,"Lee",71,2017,10,"BGS",8,37,37,326,82,32,16
"Florida",12,"Lee",71,2017,10,"CO2",20,101,101,8,7,5,5
"Florida",12,"Lee",71,2017,11,"BGS",8,18,18,99,21,15,9
"Florida",12,"Lee",71,2017,11,"CO2",20,60,60,2,3,1,1
"Florida",12,"Lee",71,2017,12,"BGS",8,9,9,30,2,5,2
"Florida",12,"Lee",71,2017,12,"CO2",20,21,21,0,0,0,0
"Florida",12,"Lee",71,2018,1,"BGS",7,7,7,1,1,1,1
"Florida",12,"Lee",71,2018,1,"CO2",21,25,25,0,0,0,0
"Florida",12,"Lee",71,2018,2,"BGS",7,28,28,68,17,15,9
"Florida",12,"Lee",71,2018,2,"CO2",20,81,81,4,8,4,4
"Florida",12,"Lee",71,2018,3,"BGS",7,35,35,46,9,15,7
"Florida",12,"Lee",71,2018,3,"CO2",21,82,82,1,2,1,2
"Florida",12,"Lee",71,2018,4,"BGS",7,28,28,148,13,23,6
"Florida",12,"Lee",71,2018,4,"CO2",20,89,89,2,2,2,2
"Florida",12,"Lee",71,2018,5,"BGS",8,37,37,502,37,31,11
"Florida",12,"Lee",71,2018,5,"CO2",22,101,101,26,6,10,3
"Florida",12,"Lee",71,2018,6,"BGS",7,28,28,585,77,28,16
"Florida",12,"Lee",71,2018,6,"CO2",22,92,92,68,54,12,6
"Florida",12,"Lee",71,2018,7,"BGS",7,34,34,481,91,34,18
"Florida",12,"Lee",71,2018,7,"CO2",20,96,96,89,61,13,13
"Florida",12,"Lee",71,2018,8,"BGS",7,28,28,321,81,26,18
"Florida",12,"Lee",71,2018,8,"CO2",32,95,95,6,62,2,9
"Florida",12,"Lee",71,2018,9,"BGS",7,26,26,144,31,21,13
"Florida",12,"Lee",71,2018,9,"CO2",34,112,112,24,21,8,3
"Florida",12,"Lee",71,2018,10,"BGS",7,34,34,172,31,24,13
"Florida",12,"Lee",71,2018,10,"CO2",37,126,126,79,13,10,5
"Florida",12,"Lee",71,2018,11,"BGS",6,9,9,43,3,7,3
"Florida",12,"Lee",71,2018,11,"CO2",21,64,64,13,5,7,3
"Florida",12,"Lee",71,2018,12,"BGS",4,4,4,4,0,2,0
"Florida",12,"Lee",71,2018,12,"CO2",20,38,38,5,1,4,1
"Florida",12,"Lee",71,2019,1,"BGS",29,29,29,70,7,18,5
"Florida",12,"Lee",71,2019,1,"CO2",83,83,83,5,2,5,2
"Florida",12,"Lee",71,2019,2,"BGS",30,30,30,46,4,15,4
"Florida",12,"Lee",71,2019,2,"CO2",85,85,85,5,8,3,2
"Florida",12,"Lee",71,2019,3,"BGS",30,30,30,174,25,22,9
"Florida",12,"Lee",71,2019,3,"CO2",98,98,98,19,1,8,1
"Florida",12,"Lee",71,2019,4,"BGS",31,31,31,471,34,26,13
"Florida",12,"Lee",71,2019,4,"CO2",100,100,100,16,53,7,3
"Florida",12,"Lee",71,2019,5,"BGS",34,34,34,521,79,29,14
"Florida",12,"Lee",71,2019,5,"CO2",78,78,78,26,6,12,3
"Florida",12,"Lee",71,2019,6,"BGS",31,31,31,628,85,28,16
"Florida",12,"Lee",71,2019,6,"CO2",98,98,98,98,33,14,7
"Florida",12,"Lee",71,2019,7,"BGS",67,67,67,1340,256,63,27
"Florida",12,"Lee",71,2019,7,"CO2",80,80,80,74,38,10,9
"Florida",12,"Lee",71,2019,8,"BGS",67,67,67,844,446,52,34
"Florida",12,"Lee",71,2019,8,"CO2",102,102,102,37,0,7,0
