state,statefp,county,countyfp,year,month,trap_type,num_sites,num_collection_events,num_trap_nights,num_aegypti_collected,num_albopictus_collected,num_collections_aegypti,num_collections_albopictus
New Jersey,34,Sussex,37,2017,9,CO2,17,18,18,0,0,0,0
New Jersey,34,Sussex,37,2017,9,GRAV,46,163,564,0,2,0,2
New Jersey,34,Sussex,37,2017,10,GRAV,46,135,486,0,0,0,0
New Jersey,34,Sussex,37,2017,11,GRAV,15,15,45,0,0,0,0
New Jersey,34,Sussex,37,2018,5,CO2,21,25,25,0,0,0,0
New Jersey,34,Sussex,37,2018,5,GRAV,10,26,79,0,0,0,0
New Jersey,34,Sussex,37,2018,6,BGS,1,3,8,0,0,0,0
New Jersey,34,Sussex,37,2018,6,CO2,57,73,73,0,0,0,0
New Jersey,34,Sussex,37,2018,6,GRAV,30,108,401,0,1,0,1
New Jersey,34,Sussex,37,2018,7,BGS,1,7,22,0,5,0,2
New Jersey,34,Sussex,37,2018,7,CO2,29,33,33,0,0,0,0
New Jersey,34,Sussex,37,2018,7,GRAV,47,142,483,0,1,0,1
New Jersey,34,Sussex,37,2018,8,BGS,1,9,30,0,0,0,0
New Jersey,34,Sussex,37,2018,8,CO2,33,54,54,0,0,0,0
New Jersey,34,Sussex,37,2018,8,GRAV,47,154,569,0,0,0,0
New Jersey,34,Sussex,37,2018,9,CO2,13,13,13,0,0,0,0
New Jersey,34,Sussex,37,2018,9,GRAV,47,124,428,0,1,0,1
New Jersey,34,Sussex,37,2018,10,CO2,22,37,37,0,0,0,0
New Jersey,34,Sussex,37,2018,10,GRAV,49,112,396,0,1,0,1
New Jersey,34,Warren,41,2017,5,CO2,2,2,2,0,1,0,1
New Jersey,34,Warren,41,2017,5,GRAV,7,7,7,0,0,0,0
New Jersey,34,Warren,41,2017,6,BGS,1,1,1,0,2,0,1
New Jersey,34,Warren,41,2017,6,CO2,8,9,9,0,17,0,4
New Jersey,34,Warren,41,2017,6,GRAV,30,62,62,0,9,0,6
New Jersey,34,Warren,41,2017,7,BGS,1,2,2,0,7,0,2
New Jersey,34,Warren,41,2017,7,CO2,9,9,9,0,19,0,4
New Jersey,34,Warren,41,2017,7,GRAV,22,41,41,0,1,0,1
New Jersey,34,Warren,41,2017,8,BGS,12,14,14,0,78,0,11
New Jersey,34,Warren,41,2017,8,CO2,11,11,11,0,15,0,6
New Jersey,34,Warren,41,2017,8,GRAV,36,57,57,0,7,0,5
New Jersey,34,Warren,41,2017,9,CO2,5,6,6,0,0,0,0
New Jersey,34,Warren,41,2017,9,GRAV,35,45,45,0,3,0,3
New Jersey,34,Warren,41,2017,10,GRAV,7,7,7,0,4,0,1
New Jersey,34,Warren,41,2018,5,CO2,2,2,2,0,0,0,0
New Jersey,34,Warren,41,2018,5,GRAV,10,14,14,0,0,0,0
New Jersey,34,Warren,41,2018,6,BGS,13,16,16,0,36,0,5
New Jersey,34,Warren,41,2018,6,CO2,1,1,1,0,0,0,0
New Jersey,34,Warren,41,2018,6,GRAV,27,42,42,0,0,0,0
New Jersey,34,Warren,41,2018,7,BGS,26,32,32,0,321,0,21
New Jersey,34,Warren,41,2018,7,CO2,8,8,8,0,51,0,5
New Jersey,34,Warren,41,2018,7,GRAV,29,47,47,0,66,0,6
New Jersey,34,Warren,41,2018,8,BGS,9,15,15,0,465,0,9
New Jersey,34,Warren,41,2018,8,CO2,16,16,16,0,135,0,5
New Jersey,34,Warren,41,2018,8,GRAV,29,38,38,0,108,0,7
New Jersey,34,Warren,41,2018,9,BGS,7,9,9,0,303,0,7
New Jersey,34,Warren,41,2018,9,CO2,7,7,7,0,45,0,2
New Jersey,34,Warren,41,2018,9,GRAV,21,35,35,0,63,0,8
New Jersey,34,Warren,41,2018,10,BGS,4,4,4,0,39,0,2
New Jersey,34,Warren,41,2018,10,CO2,3,3,3,0,0,0,0
New Jersey,34,Warren,41,2018,10,GRAV,25,30,30,0,30,0,3
New Jersey,34,Warren,41,2019,5,CO2,3,3,3,0,1,0,1
New Jersey,34,Warren,41,2019,5,GRAV,17,29,29,0,0,0,0
New Jersey,34,Warren,41,2019,6,BGS,8,10,10,0,2,0,2
New Jersey,34,Warren,41,2019,6,GRAV,19,33,33,0,1,0,1
New Jersey,34,Warren,41,2019,7,BGS,8,18,18,0,4,0,3
New Jersey,34,Warren,41,2019,7,CO2,14,15,15,0,0,0,0
New Jersey,34,Warren,41,2019,7,GRAV,28,49,49,0,1,0,1
New Jersey,34,Warren,41,2019,8,BGS,8,16,16,0,34,0,6
New Jersey,34,Warren,41,2019,8,CO2,24,29,29,0,162,0,18
New Jersey,34,Warren,41,2019,8,GRAV,24,41,41,0,10,0,6
New Jersey,34,Warren,41,2019,9,BGS,8,10,10,0,19,0,4
New Jersey,34,Warren,41,2019,9,CO2,12,12,12,0,29,0,7
New Jersey,34,Warren,41,2019,9,GRAV,23,40,40,0,7,0,2
New Jersey,34,Warren,41,2019,10,CO2,4,4,4,0,0,0,0
New Jersey,34,Warren,41,2019,10,GRAV,27,27,27,0,1,0,1
