"state","statefp","county","countyfp","year","month","trap_type","num_sites","num_collection_events","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus"
"Iowa",19,"Jefferson","101",2018,9,"BGS",1,12,28,0,0,0,0
"Iowa",19,"Jefferson","101",2019,5,"BGS",1,5,10,0,0,0,0
"Iowa",19,"Jefferson","101",2019,6,"BGS",1,10,31,0,0,0,0
"Iowa",19,"Jefferson","101",2019,7,"BGS",1,13,30,0,0,0,0
"Iowa",19,"Jefferson","101",2019,8,"BGS",1,10,32,0,0,0,0
"Iowa",19,"Jefferson","101",2019,9,"BGS",1,11,24,0,0,0,0
"Iowa",19,"Jefferson","101",2018,5,"GAT",5,15,97,0,0,0,0
"Iowa",19,"Jefferson","101",2018,6,"GAT",5,20,140,0,0,0,0
"Iowa",19,"Jefferson","101",2018,7,"GAT",5,20,140,0,0,0,0
"Iowa",19,"Jefferson","101",2018,8,"GAT",5,24,168,0,0,0,0
"Iowa",19,"Jefferson","101",2018,9,"GAT",5,21,125,0,0,0,0
"Iowa",19,"Jefferson","101",2019,5,"GAT",5,10,65,0,0,0,0
"Iowa",19,"Jefferson","101",2019,6,"GAT",5,20,136,0,0,0,0
"Iowa",19,"Jefferson","101",2019,7,"GAT",5,20,140,0,0,0,0
"Iowa",19,"Jefferson","101",2019,8,"GAT",5,20,180,0,0,0,0
"Iowa",19,"Jefferson","101",2019,9,"GAT",5,20,120,0,0,0,0
"Iowa",19,"Johnson","103",2017,6,"BGS",1,1,2,0,0,0,0
"Iowa",19,"Johnson","103",2017,7,"BGS",1,6,11,0,0,0,0
"Iowa",19,"Johnson","103",2017,8,"BGS",1,6,12,0,0,0,0
"Iowa",19,"Johnson","103",2017,9,"BGS",1,3,7,0,0,0,0
"Iowa",19,"Johnson","103",2018,5,"BGS",2,3,13,0,0,0,0
"Iowa",19,"Johnson","103",2018,6,"BGS",2,26,62,0,0,0,0
"Iowa",19,"Johnson","103",2018,7,"BGS",2,23,54,0,0,0,0
"Iowa",19,"Johnson","103",2018,8,"BGS",2,21,54,0,0,0,0
"Iowa",19,"Johnson","103",2018,9,"BGS",2,21,53,0,0,0,0
"Iowa",19,"Johnson","103",2019,6,"BGS",2,12,28,0,0,0,0
"Iowa",19,"Johnson","103",2019,7,"BGS",1,13,32,0,0,0,0
"Iowa",19,"Johnson","103",2019,8,"BGS",1,13,36,0,0,0,0
"Iowa",19,"Johnson","103",2019,9,"BGS",1,11,25,0,0,0,0
"Iowa",19,"Johnson","103",2017,7,"GAT",1,1,6,0,0,0,0
"Iowa",19,"Johnson","103",2017,8,"GAT",3,6,38,0,0,0,0
"Iowa",19,"Johnson","103",2017,9,"GAT",3,5,29,0,0,0,0
"Iowa",19,"Johnson","103",2018,5,"GAT",5,5,31,0,0,0,0
"Iowa",19,"Johnson","103",2018,6,"GAT",5,24,183,0,0,0,0
"Iowa",19,"Johnson","103",2018,7,"GAT",5,20,125,0,0,0,0
"Iowa",19,"Johnson","103",2018,8,"GAT",5,14,108,0,0,0,0
"Iowa",19,"Johnson","103",2018,9,"GAT",5,25,185,0,0,0,0
"Iowa",19,"Johnson","103",2019,5,"GAT",3,3,15,0,0,0,0
"Iowa",19,"Johnson","103",2019,6,"GAT",5,23,113,0,0,0,0
"Iowa",19,"Johnson","103",2019,7,"GAT",5,15,112,0,0,0,0
"Iowa",19,"Johnson","103",2019,8,"GAT",5,25,180,0,0,0,0
"Iowa",19,"Johnson","103",2019,9,"GAT",5,18,120,0,0,0,0
"Iowa",19,"Lee","111",2017,6,"BGS",1,1,2,0,0,0,0
"Iowa",19,"Lee","111",2017,7,"BGS",2,18,27,0,6,0,4
"Iowa",19,"Lee","111",2017,8,"BGS",2,4,5,0,4,0,3
"Iowa",19,"Lee","111",2017,9,"BGS",2,11,16,0,11,0,4
"Iowa",19,"Lee","111",2018,5,"BGS",4,24,63,0,2,0,2
"Iowa",19,"Lee","111",2018,6,"BGS",5,52,124,0,3,0,3
"Iowa",19,"Lee","111",2018,7,"BGS",6,42,107,0,26,0,13
"Iowa",19,"Lee","111",2018,8,"BGS",4,42,96,0,61,0,16
"Iowa",19,"Lee","111",2018,9,"BGS",5,43,103,0,64,0,20
"Iowa",19,"Lee","111",2019,5,"BGS",4,4,8,0,0,0,0
"Iowa",19,"Lee","111",2019,6,"BGS",4,51,129,0,4,0,3
"Iowa",19,"Lee","111",2019,7,"BGS",4,55,131,0,10,0,6
"Iowa",19,"Lee","111",2019,8,"BGS",4,47,110,0,43,0,18
"Iowa",19,"Lee","111",2019,9,"BGS",4,48,124,0,79,0,27
"Iowa",19,"Lee","111",2017,6,"GAT",5,5,21,0,0,0,0
"Iowa",19,"Lee","111",2017,7,"GAT",5,12,71,0,2,0,2
"Iowa",19,"Lee","111",2017,8,"GAT",7,16,102,0,77,0,7
"Iowa",19,"Lee","111",2017,9,"GAT",7,18,102,0,201,0,12
"Iowa",19,"Lee","111",2018,5,"GAT",10,32,209,0,0,0,0
"Iowa",19,"Lee","111",2018,6,"GAT",11,40,278,0,11,0,8
"Iowa",19,"Lee","111",2018,7,"GAT",12,36,266,0,70,0,11
"Iowa",19,"Lee","111",2018,8,"GAT",11,39,290,0,166,0,17
"Iowa",19,"Lee","111",2018,9,"GAT",11,40,279,0,106,0,15
"Iowa",19,"Lee","111",2019,5,"GAT",11,11,63,0,0,0,0
"Iowa",19,"Lee","111",2019,6,"GAT",11,39,267,0,1,0,1
"Iowa",19,"Lee","111",2019,7,"GAT",11,38,262,0,15,0,8
"Iowa",19,"Lee","111",2019,8,"GAT",11,48,345,0,56,0,20
"Iowa",19,"Lee","111",2019,9,"GAT",10,38,264,0,60,0,17
"Iowa",19,"Louisa","115",2017,6,"BGS",1,3,8,0,0,0,0
"Iowa",19,"Louisa","115",2017,7,"BGS",1,8,17,0,0,0,0
"Iowa",19,"Louisa","115",2018,5,"BGS",1,5,16,0,0,0,0
"Iowa",19,"Louisa","115",2018,6,"BGS",1,12,31,0,0,0,0
"Iowa",19,"Louisa","115",2018,7,"BGS",1,9,25,0,0,0,0
"Iowa",19,"Louisa","115",2018,8,"BGS",1,9,33,0,0,0,0
"Iowa",19,"Louisa","115",2018,9,"BGS",1,7,25,0,0,0,0
"Iowa",19,"Louisa","115",2019,6,"BGS",2,7,20,0,0,0,0
"Iowa",19,"Louisa","115",2019,7,"BGS",1,10,25,0,0,0,0
"Iowa",19,"Louisa","115",2019,8,"BGS",1,7,28,0,0,0,0
"Iowa",19,"Louisa","115",2019,9,"BGS",1,6,29,0,0,0,0
"Iowa",19,"Louisa","115",2017,6,"GAT",5,4,28,0,0,0,0
"Iowa",19,"Louisa","115",2017,7,"GAT",5,7,45,0,0,0,0
"Iowa",19,"Louisa","115",2018,5,"GAT",5,10,70,0,0,0,0
"Iowa",19,"Louisa","115",2018,6,"GAT",5,25,175,0,0,0,0
"Iowa",19,"Louisa","115",2018,7,"GAT",5,20,165,0,0,0,0
"Iowa",19,"Louisa","115",2018,8,"GAT",5,15,120,0,0,0,0
"Iowa",19,"Louisa","115",2018,9,"GAT",3,12,93,0,0,0,0
"Iowa",19,"Louisa","115",2019,6,"GAT",5,7,51,0,0,0,0
"Iowa",19,"Louisa","115",2019,7,"GAT",5,23,159,0,0,0,0
"Iowa",19,"Louisa","115",2019,8,"GAT",5,18,107,0,0,0,0
"Iowa",19,"Louisa","115",2019,9,"GAT",5,20,165,0,0,0,0
"Iowa",19,"Page","145",2017,6,"BGS",1,3,7,0,0,0,0
"Iowa",19,"Page","145",2017,7,"BGS",1,10,22,0,0,0,0
"Iowa",19,"Page","145",2017,8,"BGS",1,5,6,0,0,0,0
"Iowa",19,"Page","145",2017,9,"BGS",1,7,19,0,0,0,0
"Iowa",19,"Page","145",2018,5,"BGS",1,7,15,0,0,0,0
"Iowa",19,"Page","145",2018,6,"BGS",1,12,31,0,0,0,0
"Iowa",19,"Page","145",2018,7,"BGS",1,11,30,0,0,0,0
"Iowa",19,"Page","145",2018,8,"BGS",1,9,23,0,0,0,0
"Iowa",19,"Page","145",2018,9,"BGS",1,12,31,0,0,0,0
"Iowa",19,"Page","145",2019,5,"BGS",1,1,3,0,0,0,0
"Iowa",19,"Page","145",2019,6,"BGS",1,12,28,0,0,0,0
"Iowa",19,"Page","145",2019,7,"BGS",1,14,32,0,0,0,0
"Iowa",19,"Page","145",2019,8,"BGS",1,11,26,0,0,0,0
"Iowa",19,"Page","145",2019,9,"BGS",1,11,25,0,0,0,0
"Iowa",19,"Page","145",2017,6,"GAT",3,3,12,0,0,0,0
"Iowa",19,"Page","145",2017,7,"GAT",4,14,60,0,0,0,0
"Iowa",19,"Page","145",2017,8,"GAT",1,2,7,0,0,0,0
"Iowa",19,"Page","145",2017,9,"GAT",4,11,37,0,0,0,0
"Iowa",19,"Page","145",2018,5,"GAT",5,13,89,0,0,0,0
"Iowa",19,"Page","145",2018,6,"GAT",5,22,150,0,0,0,0
"Iowa",19,"Page","145",2018,7,"GAT",5,20,140,0,0,0,0
"Iowa",19,"Page","145",2018,8,"GAT",5,20,146,0,0,0,0
"Iowa",19,"Page","145",2018,9,"GAT",5,20,136,0,0,0,0
"Iowa",19,"Page","145",2019,5,"GAT",5,9,46,0,0,0,0
"Iowa",19,"Page","145",2019,6,"GAT",5,20,140,0,0,0,0
"Iowa",19,"Page","145",2019,7,"GAT",5,20,140,0,0,0,0
"Iowa",19,"Page","145",2019,8,"GAT",5,25,172,0,0,0,0
"Iowa",19,"Page","145",2019,9,"GAT",5,20,134,0,0,0,0
"Iowa",19,"Polk","153",2018,6,"BGS",1,1,2,0,1,0,1
"Iowa",19,"Polk","153",2018,7,"BGS",3,29,72,0,36,0,18
"Iowa",19,"Polk","153",2017,7,"GAT",5,13,77,0,0,0,0
"Iowa",19,"Polk","153",2017,8,"GAT",5,12,74,0,8,0,6
"Iowa",19,"Polk","153",2017,9,"GAT",8,19,114,0,27,0,13
"Iowa",19,"Polk","153",2018,6,"GAT",5,15,105,0,6,0,5
"Iowa",19,"Polk","153",2018,7,"GAT",8,29,201,0,48,0,18
"Iowa",19,"Polk","153",2018,8,"GAT",5,25,180,0,123,0,25
"Iowa",19,"Polk","153",2018,9,"GAT",5,20,145,0,99,0,18
"Iowa",19,"Polk","153",2018,10,"GAT",5,5,35,0,8,0,4
"Iowa",19,"Polk","153",2019,6,"GAT",5,20,150,0,7,0,3
"Iowa",19,"Polk","153",2019,7,"GAT",6,20,120,0,31,0,12
"Iowa",19,"Polk","153",2019,8,"GAT",6,27,186,0,75,0,15
"Iowa",19,"Polk","153",2019,9,"GAT",6,23,159,0,105,0,19
"Iowa",19,"Polk","153",2019,10,"GAT",6,6,42,0,6,0,3
"Iowa",19,"Van Buren","177",2017,6,"BGS",1,1,5,0,0,0,0
"Iowa",19,"Van Buren","177",2017,7,"BGS",1,2,13,0,0,0,0
"Iowa",19,"Van Buren","177",2017,8,"BGS",1,3,19,0,0,0,0
"Iowa",19,"Van Buren","177",2017,9,"BGS",1,2,11,0,0,0,0
"Iowa",19,"Van Buren","177",2018,5,"BGS",1,3,18,0,0,0,0
"Iowa",19,"Van Buren","177",2018,6,"BGS",1,3,21,0,0,0,0
"Iowa",19,"Van Buren","177",2018,7,"BGS",1,4,28,0,0,0,0
"Iowa",19,"Van Buren","177",2018,8,"BGS",1,4,29,0,0,0,0
"Iowa",19,"Van Buren","177",2018,9,"BGS",1,4,23,0,0,0,0
"Iowa",19,"Van Buren","177",2019,6,"BGS",1,4,22,0,0,0,0
"Iowa",19,"Van Buren","177",2019,7,"BGS",1,4,28,0,0,0,0
"Iowa",19,"Van Buren","177",2019,8,"BGS",1,4,27,0,0,0,0
"Iowa",19,"Van Buren","177",2019,9,"BGS",1,4,29,0,0,0,0
"Iowa",19,"Van Buren","177",2017,6,"GAT",5,5,25,0,0,0,0
"Iowa",19,"Van Buren","177",2017,7,"GAT",4,10,64,0,0,0,0
"Iowa",19,"Van Buren","177",2017,8,"GAT",4,8,51,0,0,0,0
"Iowa",19,"Van Buren","177",2017,9,"GAT",4,7,39,0,0,0,0
"Iowa",19,"Van Buren","177",2018,5,"GAT",5,20,70,0,0,0,0
"Iowa",19,"Van Buren","177",2018,6,"GAT",5,45,160,0,0,0,0
"Iowa",19,"Van Buren","177",2018,7,"GAT",5,39,139,0,0,0,0
"Iowa",19,"Van Buren","177",2018,8,"GAT",5,34,116,0,0,0,0
"Iowa",19,"Van Buren","177",2018,9,"GAT",5,39,137,0,0,0,0
"Iowa",19,"Van Buren","177",2019,6,"GAT",5,40,140,0,0,0,0
"Iowa",19,"Van Buren","177",2019,7,"GAT",5,44,151,0,0,0,0
"Iowa",19,"Van Buren","177",2019,8,"GAT",5,45,190,0,0,0,0
"Iowa",19,"Van Buren","177",2019,9,"GAT",5,29,141,0,0,0,0
